id,price
2781250900,218000.0
9558050450,479950.0
7883608693,191000.0
7177300575,475000.0
7853360990,430000.0
5149300400,311750.0
205000410,630000.0
9536600105,600000.0
5700004028,2450000.0
3760500407,1030000.0
8165500780,338000.0
7548300170,600000.0
622100130,365000.0
3304040020,375500.0
6389970010,1360000.0
2310060230,272000.0
7937600830,390000.0
4055700784,720000.0
5700004525,970000.0
3395041206,285000.0
3630080190,405000.0
2212900920,215000.0
6649300190,407500.0
7214770020,549950.0
7760400420,255000.0
7935000625,975000.0
624110110,1063000.0
2570300240,405000.0
3755100220,300000.0
5451210150,955000.0
3300790670,280000.0
534000112,348000.0
3210600010,635000.0
625049274,720000.0
255520260,624000.0
3816700150,430000.0
7518507685,400000.0
2926069062,840000.0
7787110060,432900.0
9828701488,360000.0
8901001335,637000.0
1424069069,1150000.0
8642600170,375000.0
3449000060,320000.0
3204960200,750000.0
4204400339,194000.0
6918700130,749000.0
4139910250,1525000.0
7205000180,320000.0
8731980880,340000.0
2379300340,321500.0
924069176,710000.0
587800130,330000.0
7305300090,338000.0
6415100297,530000.0
1112000125,463500.0
1923099034,775000.0
9500900135,200000.0
9542800700,272000.0
8815400735,680000.0
8096000060,655000.0
2023049218,445000.0
5070000120,269950.0
9550204590,941000.0
7465900060,425000.0
8165501640,309950.0
486000565,840000.0
1138000830,310000.0
1826049225,460000.0
1138000450,355000.0
6837700175,775000.0
1338300180,1395710.0
1900600015,550000.0
1423800080,225000.0
2425059144,607500.0
5104520640,324950.0
8056000075,1065000.0
3542300060,210000.0
2848700585,255000.0
2985800225,525000.0
3904910520,505000.0
301400830,263000.0
8820902400,498000.0
2325039067,690000.0
3343301910,1000000.0
414100630,335000.0
1775801020,410000.0
6666830250,712198.0
600000152,404000.0
6358900070,810000.0
7640400070,665000.0
1921069082,560000.0
3892500150,1550000.0
2767604252,344000.0
1552800280,298950.0
3629870110,595000.0
4337600005,153000.0
1425059174,390000.0
5727500561,255544.0
9478550110,299950.0
3758900220,1135000.0
4389201250,2450000.0
5315100394,604000.0
1311300100,221000.0
1854900240,655000.0
925059193,1065000.0
7853360480,540000.0
7787920250,550000.0
5468780250,325900.0
6163900073,180000.0
2475201180,303000.0
7525410090,580000.0
1862400471,392500.0
7853302370,499000.0
7772400160,279950.0
5035300650,1099500.0
7694800180,666000.0
2856101290,425000.0
5416510060,367000.0
7942600975,505000.0
4457300135,741000.0
1623049041,82500.0
1732800175,850000.0
7229700105,172500.0
9828702649,515000.0
2212901010,229950.0
3886902950,860000.0
7504001340,565000.0
2419700080,915000.0
6788200360,727000.0
627300105,930000.0
9269200831,392000.0
3300790540,292500.0
7468900235,163500.0
2881700273,385000.0
7202340530,498000.0
2156500220,555000.0
3131201105,580000.0
7568700740,430000.0
6345000160,900000.0
7618700112,634000.0
9413600350,907000.0
1274500060,204000.0
5272200045,378000.0
629800540,1500000.0
7899800890,181000.0
9206950200,352000.0
1761300650,295000.0
3578700073,362000.0
1546600565,705000.0
2025079045,649000.0
8651610890,1150000.0
1608000120,255000.0
1138010170,350000.0
1623800440,499922.0
1954400500,583000.0
7680400050,571000.0
9284801435,471000.0
7905380380,348500.0
820079081,570000.0
5335700110,234000.0
1453602313,297000.0
7231502505,220000.0
3235390100,377000.0
669000350,1245000.0
7802900224,670000.0
6453550090,861111.0
925059113,490000.0
5255200220,405000.0
7972600910,433000.0
8731900640,315000.0
2607801120,830000.0
1250200285,261500.0
3825310760,714000.0
7849202220,350000.0
1952200240,850830.0
7299600140,274950.0
1760650210,286950.0
6414100026,320000.0
5589300370,282000.0
2838000030,679950.0
982850120,390000.0
7972604001,354000.0
7853420450,575000.0
2925079012,503000.0
2473380010,265000.0
293610040,600000.0
2346800005,543000.0
2818100060,1275000.0
104540840,240000.0
5561300730,530000.0
2201500450,473000.0
5113000420,420000.0
5249803645,452000.0
4039701280,954500.0
638100073,327000.0
3222049112,449900.0
120069003,495000.0
5127000670,314000.0
7202260780,535000.0
8093800200,360400.0
1120069059,475000.0
8562720410,1200000.0
192300020,525000.0
1225069038,2280000.0
5226500250,478000.0
4233400480,240000.0
7888300340,216000.0
7600136,411000.0
8943600360,299000.0
7200080,239000.0
3959401645,355000.0
2968800626,355000.0
8807810110,432000.0
1326069050,750000.0
4217400420,907000.0
3577300040,510000.0
4047200580,265000.0
1725059259,437500.0
2113700620,417000.0
2724049146,420000.0
6084600420,245000.0
8925100390,1042500.0
2634500005,237500.0
8079010220,440000.0
3416600111,545000.0
3291800670,439000.0
2591760070,503000.0
4083306552,602000.0
327000050,1500000.0
3980300371,142000.0
8731980040,295000.0
5628300015,375000.0
1509500080,389950.0
7403200050,1600000.0
2771604791,680000.0
621069102,260000.0
4046601460,407193.0
9828701650,399000.0
7806210380,257500.0
2924079034,332220.0
323089159,332000.0
9191201250,580000.0
2163300130,386000.0
3396800120,540000.0
3904900530,485000.0
6843300090,500000.0
7504110050,669950.0
5647900670,340000.0
3438500253,616950.0
7852160310,1010000.0
1552510160,488500.0
9183703045,275000.0
7215720420,640000.0
2206700165,450000.0
7135520300,1300000.0
7278700070,660000.0
3904901570,432250.0
2473420100,279950.0
3304300380,600000.0
2061100265,370000.0
1237500105,760000.0
4468400214,318000.0
8651510380,310000.0
3876312370,434500.0
5700000245,540000.0
9543000945,182500.0
4039700080,670000.0
1972202320,380000.0
4128500380,1200000.0
3450300430,317500.0
2473350930,390000.0
1003600056,239000.0
1430800162,250000.0
985000900,198500.0
7335400345,135000.0
1069000070,2795000.0
1862400087,475000.0
1814800060,965000.0
4039100400,515000.0
4364700730,280000.0
1928300640,541000.0
646910480,206000.0
2223089048,356000.0
2624079022,530000.0
7203150080,706000.0
2323069053,420000.0
7520000616,325000.0
2769600035,612000.0
7972602080,312000.0
2890100060,385000.0
3276930380,675000.0
9558050360,544800.0
9357000635,345000.0
809002675,660000.0
2501600150,194000.0
7203220300,895990.0
1257201130,1015000.0
7905200037,515000.0
1137800460,465000.0
6817750510,305000.0
3756600240,379000.0
6647400090,453000.0
5592900230,320000.0
9363600457,785200.0
4024100090,250000.0
3630200520,775000.0
3521049048,515000.0
3693900135,615000.0
1311500020,198000.0
3758900037,865000.0
106000320,401000.0
5216200090,385000.0
1774220160,632925.0
3874900090,448000.0
2902200838,440000.0
8835200330,399950.0
3876100940,600000.0
5137800130,388500.0
464001115,620000.0
2626119028,160000.0
2770600795,585000.0
8025700590,215000.0
8813400165,675000.0
321030150,358000.0
5457300478,453500.0
8091670030,383000.0
3630180500,1150000.0
8589100090,415000.0
6820100010,415000.0
6668900155,225000.0
8016250140,210000.0
1561900180,395000.0
8682281220,439888.0
6379500227,579000.0
561000075,260000.0
6192410760,690000.0
3260810150,355000.0
7522500020,730001.0
1778500620,1300000.0
7852190290,564000.0
7575500150,207200.0
714000210,998000.0
3905100520,510000.0
1972200696,521000.0
5249800729,680000.0
4376700330,675000.0
3903200050,263950.0
6192400180,775000.0
2473420070,291600.0
9202650100,622000.0
8122100835,183000.0
1959702045,900000.0
2212210660,204000.0
7853302140,440500.0
3223049158,222200.0
1443500905,219950.0
3755000310,325000.0
8945200750,222000.0
7893205080,270000.0
1624049291,557500.0
2867300030,442000.0
1962200145,810000.0
8964800975,1650000.0
3856904740,490000.0
3057000070,289000.0
2397101075,782000.0
6084600660,263000.0
7974200765,485000.0
4058801230,256000.0
1423049029,265000.0
9578060230,535000.0
255000270,410000.0
87000283,359950.0
1714900060,442000.0
2323059074,137124.0
5560000540,223000.0
323069120,780000.0
8856890020,265000.0
1560930450,567500.0
4443801590,520000.0
1099600010,210000.0
9268200440,400000.0
546000865,556000.0
8722100810,1050000.0
8731951670,270000.0
5592050080,449999.0
7137910140,240000.0
8078700020,474900.0
1235700042,537000.0
4038000055,425000.0
1245000500,750500.0
2324079073,710000.0
3574801110,405000.0
7399300420,255000.0
1951700700,530000.0
8732000410,272000.0
2391601195,1050000.0
2607760680,490000.0
8682280170,850000.0
3583400120,526750.0
8732190460,260000.0
3528900980,648475.0
3630180400,826000.0
7864500140,275000.0
5559200051,272000.0
4364700600,390000.0
1545802830,258500.0
597000195,527200.0
5288200070,450000.0
126039467,700000.0
8132700190,430000.0
1822500270,345000.0
3204800150,470000.0
4123830480,392000.0
1523049209,205000.0
1118001360,1475000.0
1788300010,179950.0
6840700165,202000.0
4365200445,400000.0
1455100355,1675000.0
3449820100,535000.0
1704900206,465500.0
7234600903,419000.0
1980200236,649950.0
7129304105,285000.0
6450300840,499000.0
1921069059,250000.0
5528600050,546000.0
9542300530,800000.0
9259900010,466750.0
2891100820,213500.0
7212650650,295000.0
9272201704,369000.0
8682231210,554000.0
1775800220,410988.0
824069188,645000.0
109210280,220000.0
3630220220,775000.0
4140100200,499000.0
3348401740,188000.0
9510970090,637250.0
2223069112,465000.0
3317500070,1135000.0
5676000008,410000.0
1224049095,959000.0
3856900507,1315000.0
5702380780,240000.0
3753000010,417250.0
2421059009,413000.0
2215901650,350000.0
9268850030,420000.0
5469502660,439950.0
2025701080,305000.0
9214400125,590000.0
4060000440,241000.0
3578400910,400000.0
1233100710,909950.0
3352401037,224000.0
5145100310,305000.0
7504110780,645000.0
7129300420,258000.0
4027700799,364000.0
7237501190,1780000.0
2025700270,260250.0
5087900040,350000.0
3523029041,290000.0
6977000080,560000.0
3179102155,760000.0
3905081500,532000.0
6821600065,478000.0
8099900490,420000.0
1745100140,210000.0
8857600220,178500.0
1425059193,817500.0
6632300230,377500.0
1604602050,460000.0
3325059177,850000.0
8682281480,592500.0
7202430110,725000.0
7212660540,200000.0
1180000625,315000.0
3448900420,620000.0
3342102220,327000.0
7625704340,425000.0
4310703083,355000.0
5393601050,445000.0
3581000210,383001.0
7611200195,709000.0
1124000010,500000.0
2473000470,336000.0
7922900040,1075000.0
5710610790,730100.0
2267000160,900000.0
3905050280,533000.0
1920079103,390500.0
3904921100,674725.0
8658301535,240000.0
8114000020,310650.0
4012800050,175000.0
6204050080,555000.0
8832900155,439000.0
626059220,532500.0
6413600276,354950.0
8097000380,339900.0
5113400431,615000.0
5018200155,340000.0
1023089085,390000.0
9276200850,460000.0
4232902335,1200000.0
7504010780,605000.0
7105600085,500000.0
7212650990,334950.0
3320000222,388500.0
1953400045,385000.0
7504101040,722500.0
1314300046,308000.0
7922800400,951000.0
259700180,517000.0
1725059330,1100000.0
2872900280,540000.0
3303960060,1068000.0
8562500690,581000.0
1994200024,511000.0
3188100400,530000.0
2323059184,305000.0
3250500140,850000.0
621069074,365000.0
1118001820,1142000.0
1423069162,549000.0
2530800070,711000.0
7575700015,800000.0
1591600307,360000.0
1931300110,700000.0
8732040820,247000.0
5482700115,1280600.0
6149700194,319950.0
9558021010,381000.0
7151700585,1225000.0
5528600005,272167.0
2320069364,370000.0
4307320230,345000.0
3621059043,293000.0
1140000190,219950.0
1683600120,220000.0
5166700055,645000.0
713500020,1387000.0
1687910100,655000.0
6064800710,315000.0
8682231190,542000.0
3834500417,469950.0
6306100190,220000.0
9319800050,790000.0
1862910050,295000.0
4048400070,320000.0
567000392,363000.0
2854800095,292600.0
257000037,200000.0
7202340960,581000.0
8122600145,452000.0
3861440010,302000.0
3904902510,690000.0
1088000030,435000.0
3528000210,853000.0
7272000980,279000.0
5418200245,781000.0
3037200045,600000.0
1929300052,740000.0
3401700040,905000.0
3904920600,560000.0
1232000810,537000.0
11520030,640000.0
5021900090,1100000.0
8682301910,389000.0
7760400480,288000.0
2767603824,459000.0
7701960990,862000.0
4441300440,582000.0
1705400244,535000.0
2826049197,607500.0
8126300610,436800.0
7228500375,430000.0
3888100128,968933.0
9178601630,720000.0
1450900020,268000.0
2881700547,221000.0
1823059223,291000.0
3277801640,440000.0
7335400065,229950.0
6378500125,436000.0
6798100661,340000.0
3296900130,518000.0
3225069065,3075000.0
7135300275,185000.0
5530000030,233000.0
1562200380,560000.0
123039207,283000.0
6149700191,307300.0
2896310420,615000.0
5631500866,563000.0
2425049061,2200000.0
1377800010,517500.0
1099900030,325000.0
9264921140,300000.0
5700002460,675000.0
7852190630,600000.0
7212651440,280000.0
3392900080,625000.0
2804600155,1350000.0
2926049221,445800.0
2660500283,210000.0
9290850800,965000.0
1454600266,925000.0
2919700107,319950.0
5498100010,425000.0
1320069249,192500.0
8562710550,950000.0
4139400280,765000.0
5201810110,364900.0
2316800100,525000.0
8731951370,269000.0
1522600100,760000.0
520700125,437000.0
2891000750,222000.0
2407900550,448000.0
1972200882,586500.0
822059101,319000.0
8833510230,603500.0
4139420370,1760000.0
8732131090,295000.0
1026069106,413100.0
4094800260,1730000.0
2946001675,234000.0
7697920060,285000.0
808300090,435000.0
7749500970,267500.0
272000355,325000.0
4027700726,470101.0
7537300210,580000.0
3825311190,678000.0
1102001112,802500.0
1665400165,249000.0
6392002550,970000.0
8141300300,293000.0
6666800180,715000.0
2188200785,196000.0
4040800600,502000.0
3530470190,220000.0
9465910320,565000.0
3384300100,160134.0
3298201170,350000.0
520069032,267300.0
2324039036,597500.0
2460700650,280000.0
9268200600,413500.0
2767603160,575000.0
6362900172,499950.0
8562790080,825750.0
5113400168,620000.0
3754010040,744000.0
2212600100,370000.0
5706200170,425000.0
4204400098,250000.0
2558610070,400000.0
3271300155,759000.0
185000118,212000.0
624110860,1150000.0
1825079070,590000.0
1954440080,532000.0
7853360850,471500.0
3303951150,424950.0
7237550310,1225000.0
3524039060,250000.0
191100410,970500.0
8564950280,533000.0
1123059125,551500.0
8944460030,325000.0
1315300095,790000.0
9407110710,322000.0
4022907770,550000.0
6163901913,451000.0
7849202296,339900.0
475001235,870000.0
6083000123,158000.0
3918400017,380000.0
1560800110,580000.0
2193340140,540000.0
1926049355,399000.0
3902300210,607000.0
5015000180,713500.0
9274203036,930000.0
9268851380,461000.0
1753500100,309000.0
1622059088,385000.0
4354700010,482500.0
2787250080,535000.0
7940710100,559000.0
1922039062,480000.0
7811220070,490000.0
2877103726,791500.0
6669070220,716125.0
2771101963,386000.0
3821200050,119500.0
7977200055,550000.0
3356404198,286000.0
3814400125,493000.0
538000190,334950.0
4222500020,256400.0
2600140370,1012000.0
4058800135,419000.0
625100181,535000.0
9378500050,295000.0
8929000330,404763.0
3845100670,478830.0
2421059017,549900.0
5249804560,510000.0
510001280,980000.0
3585900500,1525000.0
6401700010,410000.0
7852040080,487275.0
1773101215,399700.0
7137960440,292500.0
2205700180,545000.0
2663000050,525000.0
6145601995,370000.0
8732160050,250000.0
1790000080,321027.0
222029026,340000.0
7849200861,281000.0
6905200215,1011000.0
4053200926,357000.0
7011201470,625000.0
9264030470,455000.0
9477001270,390000.0
766500030,225000.0
8078570390,260000.0
2425069069,587000.0
3026079005,640000.0
1036450170,660000.0
1442870040,499990.0
1877500005,827235.0
4083303815,695000.0
9238480120,575000.0
5249800010,2725000.0
4136960010,480000.0
3625059140,515000.0
323069158,620000.0
442000210,625000.0
2025059204,1013050.0
2597300020,725000.0
2855000110,388000.0
7017200055,560000.0
1387300760,385000.0
9468200109,1555000.0
4217401055,1400000.0
4443800130,320000.0
2925059260,800000.0
7199350340,460000.0
8682292180,410000.0
1545803340,269000.0
3438501450,382000.0
3425059206,725000.0
312000135,483945.0
3359500110,660000.0
2781270090,195000.0
1370801520,1655000.0
8964800390,1500000.0
4021100045,550000.0
8089500180,1150000.0
2968800660,285000.0
9558010090,445000.0
6127010670,627000.0
9492500010,879950.0
1761600050,397000.0
6908200080,667000.0
7558800240,485000.0
2159900120,419000.0
9286000110,1355000.0
4254000220,475000.0
1310930100,525000.0
627300190,839000.0
1775950030,375000.0
455000395,606000.0
208500160,760000.0
8663240180,537000.0
2767601375,505000.0
6052400575,175000.0
7436300180,530000.0
2938200170,265000.0
5710610250,500000.0
3013300409,400000.0
923059259,455950.0
7904700032,375000.0
4036800015,465000.0
1822350070,455000.0
6414100192,538000.0
3797001895,481000.0
8669160310,266000.0
2436701200,720000.0
4402700593,395000.0
5104531120,775000.0
9209900270,515000.0
6648100010,392500.0
1946000100,467000.0
2734100736,249950.0
1099600620,160000.0
2877101340,426000.0
3623500135,800000.0
2071700010,340000.0
1774000200,400000.0
9828702245,640000.0
5438000080,264950.0
1592000050,655000.0
5595900316,231000.0
4302700559,342000.0
5408100035,568000.0
5589900400,338000.0
1924079091,460000.0
9476010120,670000.0
1865820300,205000.0
1657310170,302000.0
179003055,210000.0
3584800010,550000.0
8651430370,150000.0
796000235,209950.0
8019200360,248500.0
323059167,259000.0
6743700090,490000.0
2195700270,665000.0
7663700610,477500.0
6749700002,376000.0
9558010230,330000.0
3905100310,544000.0
203100435,484000.0
4027700014,665000.0
8645500370,260000.0
2493200195,615000.0
3303860160,430000.0
9368700223,310000.0
2025700180,300000.0
1112000100,740000.0
1329300070,386000.0
4059400265,339950.0
9558800030,255000.0
4307340490,325000.0
824059305,2200000.0
9413600420,890000.0
9211010440,535000.0
8682290670,745000.0
6388930570,515700.0
7857004225,355000.0
1771000430,315000.0
2856100381,580000.0
3286800260,780000.0
3172600095,371500.0
1974300020,380000.0
4031000460,199500.0
9828700235,669000.0
148000705,900000.0
567000680,359000.0
7436500360,510000.0
3995700245,285000.0
2560803085,230000.0
2853600155,110000.0
1231000500,275000.0
8682320640,695000.0
7340601063,295500.0
1431400070,215000.0
1003400250,237000.0
2325300060,344000.0
8129700255,798750.0
6398000191,645000.0
8961970510,685000.0
7853340430,378000.0
9218400050,475000.0
1962200475,875000.0
2472920800,400000.0
203100690,1078000.0
9455200445,601000.0
5006000035,332500.0
7504400620,418500.0
3826501060,267000.0
3876311490,580000.0
7696630170,276000.0
7299601790,287000.0
2787700060,420000.0
4167300030,260000.0
7010700245,565000.0
255450410,339989.0
7299601410,333000.0
1137500070,745000.0
1133000100,540000.0
9477001350,360000.0
710600160,665000.0
984210120,359900.0
1557000190,240000.0
726059047,310000.0
8943600020,260000.0
7214810350,467000.0
5634500036,459000.0
7436500120,529000.0
4309710240,725000.0
6414100560,475000.0
7227800040,190000.0
7174800760,667000.0
98020410,802500.0
4438400020,192000.0
5104531640,585000.0
1923069078,890000.0
7305300760,317500.0
2926049437,425000.0
1924059319,1288000.0
2887700560,616500.0
6448000090,1575000.0
4131500140,175000.0
7702080150,515000.0
4427100105,398000.0
7215730730,515000.0
4397010480,425000.0
7502700060,333000.0
7524900003,3278000.0
3904990210,599000.0
2346800180,620000.0
4013800131,267500.0
1090000005,402000.0
2473000720,380000.0
7661600206,262000.0
720079001,667000.0
7604410030,375000.0
4139900180,2340000.0
98000960,1050000.0
5151600040,200126.0
269000970,1300000.0
1839500055,530000.0
1338800365,1500000.0
52000067,495000.0
9526600260,750000.0
952000640,715000.0
3226200105,325000.0
121039042,425000.0
7882900120,230000.0
824059265,1155000.0
9499200220,234000.0
7787110510,397000.0
7986401305,767500.0
2126049277,500000.0
4037400430,478000.0
7004200060,309600.0
4139460200,905000.0
7708250040,363000.0
7211400535,275500.0
811000055,1280000.0
2768301217,580000.0
3755500065,465000.0
9414500200,410000.0
1139000400,430000.0
7905200205,410000.0
2260800170,710000.0
8825900020,925000.0
1624049092,255000.0
2724049222,163800.0
5457300696,700000.0
4178300130,950000.0
1703400585,325000.0
421079142,415000.0
2695600070,345000.0
7893802670,279900.0
5031300011,299500.0
4022900197,399000.0
526059224,260000.0
5615100330,200000.0
7199330010,525000.0
2254501095,729999.0
4058000060,416000.0
6145600557,212000.0
1612500170,253750.0
6414600260,345000.0
1137600190,255000.0
6344000060,760000.0
6791200120,515000.0
8651520420,539000.0
2599001010,196000.0
4104900340,710000.0
1771000950,353000.0
164000361,799000.0
3935900005,1039000.0
2473500110,419950.0
7203220310,839990.0
5458800620,685000.0
3141600210,186000.0
1102000270,1080000.0
9510970050,583000.0
2322029048,999000.0
3303000130,370000.0
582000010,830200.0
8818400340,1081000.0
2968800825,300000.0
2025760160,835000.0
1186000035,770000.0
8838900167,542500.0
301401370,319900.0
9274204230,410000.0
1493300057,420000.0
4070700290,899000.0
5101400934,450000.0
251100020,600000.0
5416500260,285000.0
853400240,847000.0
104560120,304400.0
6669010290,320000.0
5729000070,545000.0
1425059145,455000.0
1035000007,210000.0
2391601445,840000.0
5071500140,221000.0
7853280250,820875.0
225039082,620000.0
8562900240,1015000.0
1473120390,439000.0
1262700040,363500.0
8550001515,429592.0
5151800015,318700.0
1024069063,620000.0
7140200330,190000.0
9407100500,273000.0
5279100675,313000.0
2619950070,430000.0
2078500350,560000.0
2215500080,580000.0
3438501327,352500.0
2781230020,398500.0
1545806980,263000.0
1523049207,220000.0
7410200431,430000.0
2599001200,305000.0
8635750980,570000.0
7524400250,424240.0
2112700030,357000.0
1909600115,420000.0
1310910290,327500.0
7632400400,1050000.0
8898700820,170500.0
486000597,1047500.0
7338220160,319500.0
3956100050,533300.0
9829200855,771000.0
2538400040,820000.0
6071000310,622000.0
3578400780,508800.0
7582700100,1324050.0
3856901760,730000.0
6926700654,700000.0
3278613210,358990.0
2138700345,990000.0
4292300024,350000.0
7539900040,625000.0
4217401035,1482500.0
3601800580,250000.0
1376800115,585000.0
6600060150,392000.0
8562780540,325000.0
9301300270,1325000.0
2954400520,1237500.0
1423200170,223000.0
1564000740,760000.0
2621730220,740000.0
9358400150,635000.0
6790600790,368000.0
2420069251,262000.0
9476200710,530000.0
8562790950,716500.0
5448300150,550000.0
1931300412,475000.0
8650300130,630000.0
3760500222,830000.0
3288200470,485000.0
4239400960,143000.0
7199350600,568500.0
6392002020,559000.0
1820069019,302000.0
3275730110,425000.0
1211000280,295000.0
3421069044,390000.0
9465200405,412000.0
3750600566,199950.0
1925069006,355000.0
5451220200,998000.0
880000005,168000.0
304000380,197000.0
6608500290,405000.0
2781250110,360000.0
2423039134,387500.0
7849202190,235000.0
7167000060,774950.0
9209900335,463000.0
3013300510,389950.0
6821100090,557800.0
2526059046,638500.0
8964800695,1450000.0
8835400805,657000.0
7224500300,221000.0
3905090410,760000.0
6149700315,352000.0
4017110200,469000.0
1453601038,292000.0
6675500082,455000.0
4345000510,325000.0
6021502830,400000.0
1591600676,246000.0
3204930510,780000.0
104510340,276200.0
4024101395,370000.0
2473250400,325000.0
323089134,350000.0
7907600100,287500.0
1562100380,594000.0
7548300731,559950.0
2428100100,847093.0
3276050110,368500.0
8658303265,300000.0
8138870530,419190.0
472000590,845000.0
2916200065,460000.0
7146400040,380000.0
8682262400,430000.0
2953000300,201000.0
2147300050,462600.0
7156200005,575000.0
4154300296,545000.0
7853230200,470000.0
4019300906,685000.0
7189800095,500000.0
1873100490,760000.0
2822069078,368000.0
3500100015,327500.0
6843000080,287000.0
3876200070,460000.0
2768301476,495000.0
3959400645,605000.0
6431500140,880000.0
8857600360,250200.0
8024200683,440000.0
1954420230,562500.0
5307100060,638700.0
8151600900,445000.0
7522500005,555000.0
6392001670,588000.0
1232001040,435000.0
2126049154,435000.0
7788000100,393000.0
4312700340,178000.0
3630000130,430000.0
3751600025,139000.0
3905090130,658100.0
114100791,250000.0
825049073,441000.0
582000065,725000.0
9407102360,309212.0
8937500020,325000.0
7844200050,330000.0
5631500868,590000.0
6819100040,631500.0
5451200600,1250000.0
1794500360,865000.0
2355010090,843500.0
1494300110,550000.0
2206700070,435000.0
